Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	Gene name	HGNC symbol	UniProtKB/Swiss-Prot ID
ENSG00000157653	ENSG00000157653.12	257169	C9orf43	C9orf43	Q8TAL5
ENSG00000166268	ENSG00000166268.11	196446	MYRFL	MYRFL	Q96LU7
ENSG00000185523	ENSG00000185523.6	149643	SPATA45	SPATA45	Q537H7
ENSG00000196132	ENSG00000196132.14	4661	MYT1	MYT1	Q01538
ENSG00000170745	ENSG00000170745.12	3790	KCNS3	KCNS3	Q9BQ31
ENSG00000184983	ENSG00000184983.11	4700	NDUFA6	NDUFA6	P56556
ENSG00000116711	ENSG00000116711.10	5321	PLA2G4A	PLA2G4A	P47712
ENSG00000100197	ENSG00000100197.23	1565	CYP2D6	CYP2D6	P10635
ENSG00000153113	ENSG00000153113.24	831	CAST	CAST	P20810
ENSG00000168754	ENSG00000168754.15	51252	FAM178B	FAM178B	Q8IXR5
ENSG00000125522	ENSG00000125522.4	2832	NPBWR2	NPBWR2	P48146
ENSG00000203880	ENSG00000203880.13	55251	PCMTD2	PCMTD2	Q9NV79
ENSG00000135643	ENSG00000135643.5	27345	KCNMB4	KCNMB4	Q86W47
ENSG00000137875	ENSG00000137875.4	10017	BCL2L10	BCL2L10	Q9HD36
ENSG00000143845	ENSG00000143845.15	55224	ETNK2	ETNK2	Q9NVF9
ENSG00000175899	ENSG00000175899.15	2	A2M	A2M	P01023
ENSG00000069869	ENSG00000069869.17	4734	NEDD4	NEDD4	P46934
ENSG00000180902	ENSG00000180902.18	728294	D2HGDH	D2HGDH	Q8N465
ENSG00000132671	ENSG00000132671.6	6754	SSTR4	SSTR4	P31391
ENSG00000178726	ENSG00000178726.7	7056	THBD	THBD	P07204
ENSG00000188352	ENSG00000188352.13	54914	FOCAD	FOCAD	Q5VW36
ENSG00000125810	ENSG00000125810.10	22918	CD93	CD93	Q9NPY3
ENSG00000105792	ENSG00000105792.19	79846	CFAP69	CFAP69	A5D8W1
ENSG00000110344	ENSG00000110344.10	9354	UBE4A	UBE4A	Q14139
ENSG00000183172	ENSG00000183172.9	91689	SMDT1	SMDT1	Q9H4I9
ENSG00000171700	ENSG00000171700.14	10287	RGS19	RGS19	P49795
ENSG00000157060	ENSG00000157060.16	81626	SHCBP1L	SHCBP1L	Q9BZQ2
ENSG00000099901	ENSG00000099901.18	5902	RANBP1	RANBP1	P43487
ENSG00000166971	ENSG00000166971.17	64400	AKTIP	AKTIP	Q9H8T0
ENSG00000171695	ENSG00000171695.11	198437	LKAAEAR1	LKAAEAR1	Q8TD35
ENSG00000185070	ENSG00000185070.12	23768	FLRT2	FLRT2	O43155
ENSG00000090060	ENSG00000090060.19	10914	PAPOLA	PAPOLA	P51003
ENSG00000171227	ENSG00000171227.7	140738	TMEM37	TMEM37	Q8WXS4
ENSG00000086717	ENSG00000086717.19	5475	PPEF1	PPEF1	O14829
ENSG00000123684	ENSG00000123684.13	9926	LPGAT1	LPGAT1	Q92604
ENSG00000198739	ENSG00000198739.11	347731	LRRTM3	LRRTM3	Q86VH5
ENSG00000165632	ENSG00000165632.9	83860	TAF3	TAF3	Q5VWG9
ENSG00000241484	ENSG00000241484.10	23779	ARHGAP8	ARHGAP8	P85298
ENSG00000132740	ENSG00000132740.10	3508	IGHMBP2	IGHMBP2	P38935
ENSG00000155090	ENSG00000155090.15	7071	KLF10	KLF10	Q13118
ENSG00000150593	ENSG00000150593.18	27250	PDCD4	PDCD4	Q53EL6
ENSG00000123836	ENSG00000123836.15	5208	PFKFB2	PFKFB2	O60825
ENSG00000166148	ENSG00000166148.4	552	AVPR1A	AVPR1A	P37288
ENSG00000105793	ENSG00000105793.16	101927446	GTPBP10	GTPBP10	A4D1E9
ENSG00000105793	ENSG00000105793.16	85865	GTPBP10	GTPBP10	A4D1E9
ENSG00000136536	ENSG00000136536.15	64844	MARCHF7	MARCHF7	Q9H992
ENSG00000174099	ENSG00000174099.12	253827	MSRB3	MSRB3	Q8IXL7
ENSG00000204991	ENSG00000204991.11	84501	SPIRE2	SPIRE2	Q8WWL2
ENSG00000070495	ENSG00000070495.15	23210	JMJD6	JMJD6	Q6NYC1
ENSG00000188921	ENSG00000188921.14	401494	HACD4	HACD4	Q5VWC8
ENSG00000171855	ENSG00000171855.7	3456	IFNB1	IFNB1	P01574
ENSG00000177047	ENSG00000177047.7	3467	IFNW1	IFNW1	P05000
ENSG00000137080	ENSG00000137080.4	3452	IFNA21	IFNA21	P01568
ENSG00000235453	ENSG00000235453.12	100129250	SMIM27	SMIM27	A0A1B0GUW7
ENSG00000215262	ENSG00000215262.8	157855	KCNU1	KCNU1	A8MYU2
ENSG00000148396	ENSG00000148396.19	9919	SEC16A	SEC16A	O15027
ENSG00000173868	ENSG00000173868.12	162466	PHOSPHO1	PHOSPHO1	Q8TCT1
ENSG00000214413	ENSG00000214413.9	92482	BBIP1	BBIP1	A8MTZ0
ENSG00000223611	ENSG00000223611.7	170067	SUPT20HL2	SUPT20HL2	P0C7V6
ENSG00000067992	ENSG00000067992.17	5165	PDK3	PDK3	Q15120
ENSG00000186075	ENSG00000186075.13	124626	ZPBP2	ZPBP2	Q6X784
ENSG00000141002	ENSG00000141002.20	22980	TCF25	TCF25	Q9BQ70
ENSG00000157224	ENSG00000157224.16	9069	CLDN12	CLDN12	P56749
ENSG00000126947	ENSG00000126947.13	51309	ARMCX1	ARMCX1	Q9P291
ENSG00000198960	ENSG00000198960.11	54470	ARMCX6	ARMCX6	Q7L4S7
ENSG00000204262	ENSG00000204262.14	1290	COL5A2	COL5A2	P05997
ENSG00000108587	ENSG00000108587.16	9527	GOSR1	GOSR1	O95249
ENSG00000056487	ENSG00000056487.17	112885	PHF21B	PHF21B	Q96EK2
ENSG00000132549	ENSG00000132549.20	157680	VPS13B	VPS13B	Q7Z7G8
ENSG00000203705	ENSG00000203705.11	128387	TATDN3	TATDN3	Q17R31
ENSG00000102401	ENSG00000102401.20	51566	ARMCX3	ARMCX3	Q9UH62
ENSG00000235162	ENSG00000235162.9	387882	C12orf75	C12orf75	Q8TAD7
ENSG00000108061	ENSG00000108061.13	8036	SHOC2	SHOC2	Q9UQ13
ENSG00000278558	ENSG00000278558.6	728229	TMEM191B	TMEM191B	P0C7N4
ENSG00000058091	ENSG00000058091.17	5218	CDK14	CDK14	O94921
ENSG00000258289	ENSG00000258289.10	91612	CHURC1	CHURC1	Q8WUH1
ENSG00000080298	ENSG00000080298.16	5991	RFX3	RFX3	P48380
ENSG00000205810	ENSG00000205810.9	3823	KLRC3	KLRC3	Q07444
ENSG00000184867	ENSG00000184867.14	9823	ARMCX2	ARMCX2	Q7L311
ENSG00000169169	ENSG00000169169.15	126129	CPT1C	CPT1C	Q8TCG5
ENSG00000135334	ENSG00000135334.9	55122	AKIRIN2	AKIRIN2	Q53H80
ENSG00000092208	ENSG00000092208.19	8487	GEMIN2	GEMIN2	O14893
ENSG00000184276	ENSG00000184276.3	245911	DEFB108B	DEFB108B	Q8NET1
ENSG00000118434	ENSG00000118434.9	81833	SPACA1	SPACA1	Q9HBV2
ENSG00000090612	ENSG00000090612.22	10795	ZNF268	ZNF268	Q14587
ENSG00000225805	ENSG00000225805.4	100129216	DEFB131B	DEFB131B	A0A096LNP1
ENSG00000185115	ENSG00000185115.6	56160	NSMCE3	NSMCE3	Q96MG7
ENSG00000034053	ENSG00000034053.15	321	APBA2	APBA2	Q99767
ENSG00000138768	ENSG00000138768.15	8615	USO1	USO1	O60763
ENSG00000188487	ENSG00000188487.12	387755	INSC	INSC	Q1MX18
ENSG00000135336	ENSG00000135336.16	23595	ORC3	ORC3	Q9UBD5
ENSG00000258839	ENSG00000258839.4	4157	MC1R	MC1R	Q01726
ENSG00000141013	ENSG00000141013.17	2622	GAS8	GAS8	O95995
ENSG00000182896	ENSG00000182896.13	339168	TMEM95	TMEM95	Q3KNT9
ENSG00000169249	ENSG00000169249.14	8233	ZRSR2	ZRSR2	Q15696
ENSG00000152093	ENSG00000152093.8	653275	CFC1B	CFC1B	P0CG36
ENSG00000169660	ENSG00000169660.17	284004	HEXD	HEXD	Q8WVB3
ENSG00000205683	ENSG00000205683.12	8110	DPF3	DPF3	Q92784
ENSG00000150594	ENSG00000150594.7	150	ADRA2A	ADRA2A	P08913
ENSG00000138744	ENSG00000138744.16	27163	NAAA	NAAA	Q02083
ENSG00000107104	ENSG00000107104.21	23189	KANK1	KANK1	Q14678
ENSG00000140263	ENSG00000140263.15	6652	SORD	SORD	Q00796
ENSG00000122877	ENSG00000122877.18	1959	EGR2	EGR2	P11161
ENSG00000148835	ENSG00000148835.12	6877	TAF5	TAF5	Q15542
ENSG00000196440	ENSG00000196440.12	100131755	ARMCX4	ARMCX4	Q5H9R4
ENSG00000174175	ENSG00000174175.17	6403	SELP	SELP	P16109
ENSG00000157240	ENSG00000157240.4	8321	FZD1	FZD1	Q9UP38
ENSG00000166348	ENSG00000166348.20	159195	USP54	USP54	Q70EL1
ENSG00000003249	ENSG00000003249.15	79007	DBNDD1	DBNDD1	Q9H9R9
ENSG00000115694	ENSG00000115694.15	10494	STK25	STK25	O00506
ENSG00000251154	ENSG00000251154.2	102723899	PTTG1IP2	PTTG1IP2	P0DTF9
ENSG00000127334	ENSG00000127334.11	8445	DYRK2	DYRK2	Q92630
ENSG00000234469	ENSG00000234469.4	100288814	CLDN34	CLDN34	H7C241
ENSG00000184905	ENSG00000184905.9	140597	TCEAL2	TCEAL2	Q9H3H9
ENSG00000105974	ENSG00000105974.13	857	CAV1	CAV1	Q03135
ENSG00000137261	ENSG00000137261.15	9856	KIAA0319	KIAA0319	Q5VV43
ENSG00000184515	ENSG00000184515.11	340542	BEX5	BEX5	Q5H9J7
ENSG00000090316	ENSG00000090316.16	10296	MAEA	MAEA	Q7L5Y9
ENSG00000257115	ENSG00000257115.2	440153	OR11H12	OR11H12	B2RN74
ENSG00000136051	ENSG00000136051.15	23325	WASHC4	WASHC4	Q2M389
ENSG00000140279	ENSG00000140279.13	50506	DUOX2	DUOX2	Q9NRD8
ENSG00000157514	ENSG00000157514.18	1831	TSC22D3	TSC22D3	Q99576
ENSG00000100836	ENSG00000100836.11	8106	PABPN1	PABPN1	Q86U42
ENSG00000211717	ENSG00000211717.3		TRBV10-1	TRBV10-1	A0A0K0K1A3
ENSG00000211720	ENSG00000211720.3		TRBV11-1	TRBV11-1	A0A0K0K1C0
ENSG00000184792	ENSG00000184792.16	23762	OSBP2	OSBP2	Q969R2
ENSG00000229769	ENSG00000229769.2		TRBV10-2	TRBV10-2	A0A0K0K1G8
ENSG00000211721	ENSG00000211721.2		TRBV6-5	TRBV6-5	A0A0K0K1A5
ENSG00000070915	ENSG00000070915.10	6559	SLC12A3	SLC12A3	P55017
ENSG00000253409	ENSG00000253409.1		TRBV7-4	TRBV7-4	A0A1B0GX95
ENSG00000230099	ENSG00000230099.2		TRBV5-4	TRBV5-4	A0A0C4DH59
ENSG00000211724	ENSG00000211724.3		TRBV6-6	TRBV6-6	A0A0A6YYG2
ENSG00000211725	ENSG00000211725.3		TRBV5-5	TRBV5-5	A0A597
ENSG00000253188	ENSG00000253188.1		TRBV6-7	TRBV6-7	A0A0A0MS04
ENSG00000211727	ENSG00000211727.3		TRBV7-6	TRBV7-6	A0A1B0GX31
ENSG00000211728	ENSG00000211728.2		TRBV5-6	TRBV5-6	A0A599
ENSG00000253534	ENSG00000253534.1		TRBV6-8	TRBV6-8	A0A0A6YYG3
ENSG00000253291	ENSG00000253291.1		TRBV7-7	TRBV7-7	A0A0K0K1E9
ENSG00000211731	ENSG00000211731.1		TRBV5-7	TRBV5-7	A0A0A0MS05
ENSG00000278030	ENSG00000278030.1		TRBV7-9	TRBV7-9	P04435
ENSG00000276405	ENSG00000276405.1		TRBV13	TRBV13	A0A0A6YYD4
ENSG00000275791	ENSG00000275791.1		TRBV10-3	TRBV10-3	A0A0K0K1G6
ENSG00000276597	ENSG00000276597.1		TRBV11-3	TRBV11-3	A0A5A6
ENSG00000274752	ENSG00000274752.1		TRBV12-3	TRBV12-3	P01733
ENSG00000276953	ENSG00000276953.1		TRBV12-4	TRBV12-4	A0A0B4J2E0
ENSG00000100445	ENSG00000100445.18	56948	SDR39U1	SDR39U1	Q9NRG7
ENSG00000275158	ENSG00000275158.1		TRBV12-5	TRBV12-5	A0A1B0GX78
ENSG00000109083	ENSG00000109083.14	90410	IFT20	IFT20	Q8IY31
ENSG00000050344	ENSG00000050344.9	9603	NFE2L3	NFE2L3	Q9Y4A8
ENSG00000140274	ENSG00000140274.14	405753	DUOXA2	DUOXA2	Q1HG44
ENSG00000122565	ENSG00000122565.19	11335	CBX3	CBX3	Q13185
ENSG00000170935	ENSG00000170935.8	392517	NCBP2L	NCBP2L	A6PVI3
ENSG00000008118	ENSG00000008118.10	57172	CAMK1G	CAMK1G	Q96NX5
ENSG00000186416	ENSG00000186416.18	55922	NKRF	NKRF	O15226
ENSG00000080854	ENSG00000080854.16	22997	IGSF9B	IGSF9B	Q9UPX0
ENSG00000196378	ENSG00000196378.13	80778	ZNF34	ZNF34	Q8IZ26
ENSG00000137857	ENSG00000137857.18	53905	DUOX1	DUOX1	Q9NRD9
ENSG00000170324	ENSG00000170324.21	143162	FRMPD2	FRMPD2	Q68DX3
ENSG00000126467	ENSG00000126467.11	60385	TSKS	TSKS	Q9UJT2
ENSG00000169933	ENSG00000169933.17	9758	FRMPD4	FRMPD4	Q14CM0
ENSG00000112312	ENSG00000112312.10	51053	GMNN	GMNN	O75496
ENSG00000258659	ENSG00000258659.7	53840	TRIM34	TRIM34	Q9BYJ4
ENSG00000105722	ENSG00000105722.10	2077	ERF	ERF	P50548
ENSG00000198814	ENSG00000198814.14	2710	GK	GK	P32189
ENSG00000165553	ENSG00000165553.5	58157	NGB	NGB	Q9NPG2
ENSG00000161016	ENSG00000161016.18	6132	RPL8	RPL8	P62917
ENSG00000169397	ENSG00000169397.4	6037	RNASE3	RNASE3	P12724
ENSG00000171161	ENSG00000171161.13	79894	ZNF672	ZNF672	Q499Z4
ENSG00000167619	ENSG00000167619.13	284339	TMEM145	TMEM145	Q8NBT3
ENSG00000211780	ENSG00000211780.3		TRAV6	TRAV6	A0A075B6T7
ENSG00000211781	ENSG00000211781.3		TRAV7	TRAV7	A0A075B6U4
ENSG00000211782	ENSG00000211782.2		TRAV8-1	TRAV8-1	A0A0A6YYK1
ENSG00000211783	ENSG00000211783.3		TRAV9-1	TRAV9-1	A0A075B6T8
ENSG00000211784	ENSG00000211784.2		TRAV10	TRAV10	A0A0B4J240
ENSG00000211785	ENSG00000211785.1		TRAV12-1	TRAV12-1	A0A0B4J245
ENSG00000211786	ENSG00000211786.3		TRAV8-2	TRAV8-2	A0A0B4J237
ENSG00000211787	ENSG00000211787.1		TRAV8-3	TRAV8-3	A0A0A6YYJ7
ENSG00000211788	ENSG00000211788.2		TRAV13-1	TRAV13-1	A0A0B4J241
ENSG00000211789	ENSG00000211789.2		TRAV12-2	TRAV12-2	A0A075B6T6
ENSG00000239672	ENSG00000239672.8	4830	NME1	NME1	P15531
ENSG00000211790	ENSG00000211790.2		TRAV8-4	TRAV8-4	P01737
ENSG00000211791	ENSG00000211791.2		TRAV13-2	TRAV13-2	A0A0B4J235
ENSG00000211792	ENSG00000211792.2		TRAV14DV4	TRAV14DV4	A0A0A6YYC5
ENSG00000175582	ENSG00000175582.20	5870	RAB6A	RAB6A	P20340
ENSG00000211793	ENSG00000211793.2		TRAV9-2	TRAV9-2	A0A087WT02
ENSG00000211794	ENSG00000211794.3		TRAV12-3	TRAV12-3	A0A0B4J271
ENSG00000211795	ENSG00000211795.3		TRAV8-6	TRAV8-6	A0A0B4J262
ENSG00000211796	ENSG00000211796.1		TRAV16	TRAV16	A0A0A6YYK6
ENSG00000211797	ENSG00000211797.2		TRAV17	TRAV17	A0A0B4J275
ENSG00000163945	ENSG00000163945.19	57654	UVSSA	UVSSA	Q2YD98
ENSG00000211798	ENSG00000211798.3		TRAV18	TRAV18	A0A075B6X5
ENSG00000196878	ENSG00000196878.15	3914	LAMB3	LAMB3	Q13751
ENSG00000211799	ENSG00000211799.3		TRAV19	TRAV19	A0A0A6YYK7
ENSG00000111700	ENSG00000111700.13	28234	SLCO1B3	SLCO1B3	Q9NPD5
ENSG00000211800	ENSG00000211800.3		TRAV20	TRAV20	A0A0B4J274
ENSG00000211801	ENSG00000211801.3		TRAV21	TRAV21	A0A0B4J279
ENSG00000211802	ENSG00000211802.3		TRAV22	TRAV22	A0A0B4J277
ENSG00000211803	ENSG00000211803.2		TRAV23DV6	TRAV23DV6	A0A075B6W5
ENSG00000008382	ENSG00000008382.16	84954	MPND	MPND	Q8N594
ENSG00000211804	ENSG00000211804.4		TRDV1	TRDV1	A0A1B0GX56
ENSG00000106588	ENSG00000106588.12	5683	PSMA2	PSMA2	P25787
ENSG00000211805	ENSG00000211805.1		TRAV24	TRAV24	A0A0B4J272
ENSG00000211806	ENSG00000211806.2		TRAV25	TRAV25	A0A0B4J276
ENSG00000182952	ENSG00000182952.5	10473	HMGN4	HMGN4	O00479
ENSG00000211807	ENSG00000211807.3		TRAV26-1	TRAV26-1	A0A087WT03
ENSG00000211809	ENSG00000211809.2		TRAV27	TRAV27	A0A087WT01
ENSG00000211810	ENSG00000211810.3		TRAV29DV5	TRAV29DV5	P04437
ENSG00000275221	ENSG00000275221.2	8330	H2AC15	H2AC15	P0C0S8
ENSG00000276903	ENSG00000276903.2	8332	H2AC16	H2AC16	P0C0S8
ENSG00000184357	ENSG00000184357.5	3009	H1-5	H1-5	P16401
ENSG00000259092	ENSG00000259092.1		TRAV30	TRAV30	A0A087WSZ9
ENSG00000275379	ENSG00000275379.2	8354	H3C11	H3C11	P68431
ENSG00000275126	ENSG00000275126.2	8368	H4C13	H4C13	P62805
ENSG00000197153	ENSG00000197153.5	8356	H3C12	H3C12	P68431
ENSG00000211812	ENSG00000211812.1		TRAV26-2	TRAV26-2	A0A0B4J265
ENSG00000278677	ENSG00000278677.2	8336	H2AC17	H2AC17	P0C0S8
ENSG00000274641	ENSG00000274641.2	8348	H2BC17	H2BC17	P23527
ENSG00000211813	ENSG00000211813.2		TRAV34	TRAV34	A0A0B4J273
ENSG00000168131	ENSG00000168131.4	81697	OR2B2	OR2B2	Q9GZK3
ENSG00000211815	ENSG00000211815.3		TRAV36DV7	TRAV36DV7	A0A075B6V5
ENSG00000211816	ENSG00000211816.2		TRAV38-1	TRAV38-1	A0A0B4J264
ENSG00000066379	ENSG00000066379.15	30834	POLR1H	POLR1H	Q9P1U0
ENSG00000211817	ENSG00000211817.2		TRAV38-2DV8	TRAV38-2DV8	A0JD32
ENSG00000211818	ENSG00000211818.1		TRAV39	TRAV39	A0A0B4J263
ENSG00000211819	ENSG00000211819.3		TRAV40	TRAV40	A0A0B4J280
ENSG00000211820	ENSG00000211820.1		TRAV41	TRAV41	A0A0B4J266
ENSG00000051108	ENSG00000051108.15	9709	HERPUD1	HERPUD1	Q15011
ENSG00000211896	ENSG00000211896.7		IGHG1	IGHG1	P01857
ENSG00000141052	ENSG00000141052.18	93649	MYOCD	MYOCD	Q8IZQ8
ENSG00000166006	ENSG00000166006.14	3747	KCNC2	KCNC2	Q96PR1
ENSG00000183798	ENSG00000183798.5	90187	EMILIN3	EMILIN3	Q9NT22
ENSG00000211899	ENSG00000211899.10		IGHM	IGHM	P01871
ENSG00000125772	ENSG00000125772.14	56261	GPCPD1	GPCPD1	Q9NPB8
ENSG00000074964	ENSG00000074964.17	55160	ARHGEF10L	ARHGEF10L	Q9HCE6
ENSG00000106591	ENSG00000106591.4	64983	MRPL32	MRPL32	Q9BYC8
ENSG00000235608	ENSG00000235608.2	54729	NKX1-1	NKX1-1	Q15270
ENSG00000211905	ENSG00000211905.1		IGHJ1	IGHJ1	A0A0C4DH62
ENSG00000107643	ENSG00000107643.17	5599	MAPK8	MAPK8	P45983
ENSG00000102038	ENSG00000102038.16	6594	SMARCA1	SMARCA1	P28370
ENSG00000170801	ENSG00000170801.10	94031	HTRA3	HTRA3	P83110
ENSG00000154016	ENSG00000154016.14	400581	GRAP	GRAP	Q13588
ENSG00000154016	ENSG00000154016.14	10750	GRAP	GRAP	Q13588
ENSG00000105821	ENSG00000105821.15	27000	DNAJC2	DNAJC2	Q99543
ENSG00000204619	ENSG00000204619.8	6992	PPP1R11	PPP1R11	O60927
ENSG00000236170	ENSG00000236170.1		IGHD1-1	IGHD1-1	P0DOY5
ENSG00000211933	ENSG00000211933.2		IGHV6-1	IGHV6-1	A0A0B4J1U7
ENSG00000133858	ENSG00000133858.17	196441	ZFC3H1	ZFC3H1	O60293
ENSG00000203896	ENSG00000203896.10	54923	LIME1	LIME1	Q9H400
ENSG00000211934	ENSG00000211934.3		IGHV1-2	IGHV1-2	P23083
ENSG00000211935	ENSG00000211935.3		IGHV1-3	IGHV1-3	A0A0C4DH29
ENSG00000276775	ENSG00000276775.1		IGHV4-4	IGHV4-4	A0A075B6R2
ENSG00000282122	ENSG00000282122.1		IGHV7-4-1	IGHV7-4-1	A0A0J9YVY3
ENSG00000211937	ENSG00000211937.3		IGHV2-5	IGHV2-5	P01817
ENSG00000211938	ENSG00000211938.2		IGHV3-7	IGHV3-7	P01780
ENSG00000211970	ENSG00000211970.3		IGHV4-61	IGHV4-61	A0A0C4DH41
ENSG00000223648	ENSG00000223648.4		IGHV3-64	IGHV3-64	A0A075B6Q5
ENSG00000138646	ENSG00000138646.9	51191	HERC5	HERC5	Q9UII4
ENSG00000211972	ENSG00000211972.2		IGHV3-66	IGHV3-66	A0A0C4DH42
ENSG00000134802	ENSG00000134802.18	29015	SLC43A3	SLC43A3	Q8NBI5
ENSG00000181038	ENSG00000181038.14	124512	METTL23	METTL23	Q86XA0
ENSG00000211973	ENSG00000211973.2		IGHV1-69	IGHV1-69	P01742
ENSG00000211974	ENSG00000211974.3		IGHV2-70D	IGHV2-70D	A0A0C4DH43
ENSG00000204616	ENSG00000204616.11	11074	TRIM31	TRIM31	Q9BZY9
ENSG00000281990	ENSG00000281990.1		IGHV1-69-2	IGHV1-69-2	A0A0G2JMI3
ENSG00000280411	ENSG00000280411.1		IGHV1-69D	IGHV1-69D	A0A0B4J2H0
ENSG00000274576	ENSG00000274576.2		IGHV2-70	IGHV2-70	P01814
ENSG00000183260	ENSG00000183260.7	140701	ABHD16B	ABHD16B	Q9H3Z7
ENSG00000225698	ENSG00000225698.4		IGHV3-72	IGHV3-72	A0A0B4J1Y9
ENSG00000101150	ENSG00000101150.18	7165	TPD52L2	TPD52L2	O43399
ENSG00000211976	ENSG00000211976.2		IGHV3-73	IGHV3-73	A0A0B4J1V6
ENSG00000224650	ENSG00000224650.2		IGHV3-74	IGHV3-74	A0A0B4J1X5
ENSG00000198929	ENSG00000198929.13	9722	NOS1AP	NOS1AP	O75052
ENSG00000211979	ENSG00000211979.2		IGHV7-81	IGHV7-81	A0A0B4J1V7
ENSG00000141985	ENSG00000141985.9	6455	SH3GL1	SH3GL1	Q99961
ENSG00000176438	ENSG00000176438.13	161176	SYNE3	SYNE3	Q6ZMZ3
ENSG00000204614	ENSG00000204614.9	135644	TRIM40	TRIM40	Q6P9F5
ENSG00000204613	ENSG00000204613.11	10107	TRIM10	TRIM10	Q9UDY6
ENSG00000186073	ENSG00000186073.14	84529	CDIN1	CDIN1	Q9Y2V0
ENSG00000139350	ENSG00000139350.12	121441	NEDD1	NEDD1	Q8NHV4
ENSG00000087237	ENSG00000087237.12	1071	CETP	CETP	P11597
ENSG00000145337	ENSG00000145337.5	100996939	PYURF	PYURF	Q96I23
ENSG00000255072	ENSG00000255072.2	84992	PIGY	PIGY	Q3MUY2
ENSG00000011143	ENSG00000011143.19	54903	MKS1	MKS1	Q9NXB0
ENSG00000204610	ENSG00000204610.14	89870	TRIM15	TRIM15	Q9C019
ENSG00000187054	ENSG00000187054.16	339967	TMPRSS11A	TMPRSS11A	Q6ZMR5
ENSG00000174606	ENSG00000174606.14	90806	ANGEL2	ANGEL2	Q5VTE6
ENSG00000106683	ENSG00000106683.15	3984	LIMK1	LIMK1	P53667
ENSG00000122126	ENSG00000122126.18	4952	OCRL	OCRL	Q01968
ENSG00000119608	ENSG00000119608.15	283571	PROX2	PROX2	Q3B8N5
ENSG00000164125	ENSG00000164125.16	51313	GASK1B	GASK1B	Q6UWH4
ENSG00000204385	ENSG00000204385.13	80736	SLC44A4	SLC44A4	Q53GD3
ENSG00000197555	ENSG00000197555.10	26037	SIPA1L1	SIPA1L1	O43166
ENSG00000070413	ENSG00000070413.21	9993	DGCR2	DGCR2	P98153
ENSG00000168397	ENSG00000168397.17	23192	ATG4B	ATG4B	Q9Y4P1
ENSG00000148357	ENSG00000148357.18	256158	HMCN2	HMCN2	Q8NDA2
ENSG00000167670	ENSG00000167670.16	10036	CHAF1A	CHAF1A	Q13111
ENSG00000121446	ENSG00000121446.20	353299	RGSL1	RGSL1	A5PLK6
ENSG00000170619	ENSG00000170619.10	28991	COMMD5	COMMD5	Q9GZQ3
ENSG00000013563	ENSG00000013563.14	1774	DNASE1L1	DNASE1L1	P49184
ENSG00000137449	ENSG00000137449.17	132864	CPEB2	CPEB2	Q7Z5Q1
ENSG00000167671	ENSG00000167671.12	80700	UBXN6	UBXN6	Q9BZV1
ENSG00000161057	ENSG00000161057.13	5701	PSMC2	PSMC2	P35998
ENSG00000196150	ENSG00000196150.14	58500	ZNF250	ZNF250	P15622
ENSG00000095303	ENSG00000095303.17	5742	PTGS1	PTGS1	P23219
ENSG00000128805	ENSG00000128805.15	58504	ARHGAP22	ARHGAP22	Q7Z5H3
ENSG00000175202	ENSG00000175202.6	123346	HIGD2B	HIGD2B	Q4VC39
ENSG00000140848	ENSG00000140848.17	221184	CPNE2	CPNE2	Q96FN4
ENSG00000140463	ENSG00000140463.14	585	BBS4	BBS4	Q96RK4
ENSG00000285025	ENSG00000285025.1	127898561	MIURF		L0R8F8
ENSG00000100219	ENSG00000100219.17	7494	XBP1	XBP1	P17861
ENSG00000101152	ENSG00000101152.12	80331	DNAJC5	DNAJC5	Q9H3Z4
ENSG00000213676	ENSG00000213676.13	1388	ATF6B	ATF6B	Q99941
ENSG00000198276	ENSG00000198276.16	54963	UCKL1	UCKL1	Q9NWZ5
ENSG00000004139	ENSG00000004139.14	23098	SARM1	SARM1	Q6SZW1
ENSG00000005469	ENSG00000005469.12	54677	CROT	CROT	Q9UKG9
ENSG00000125962	ENSG00000125962.16	64860	ARMCX5	ARMCX5	Q6P1M9
ENSG00000129084	ENSG00000129084.18	5682	PSMA1	PSMA1	P25786
ENSG00000111077	ENSG00000111077.18	23371	TNS2	TNS2	Q63HR2
ENSG00000102931	ENSG00000102931.8	23568	ARL2BP	ARL2BP	Q9Y2Y0
ENSG00000089682	ENSG00000089682.17	55285	RBM41	RBM41	Q96IZ5
ENSG00000196700	ENSG00000196700.9	57473	ZNF512B	ZNF512B	Q96KM6
ENSG00000167674	ENSG00000167674.15	84717	HDGFL2	HDGFL2	Q7Z4V5
ENSG00000116903	ENSG00000116903.7	149371	EXOC8	EXOC8	Q8IYI6
ENSG00000175182	ENSG00000175182.15	131408	FAM131A	FAM131A	Q6UXB0
ENSG00000130590	ENSG00000130590.14	140700	SAMD10	SAMD10	Q9BYL1
ENSG00000170631	ENSG00000170631.15	7564	ZNF16	ZNF16	P17020
ENSG00000198797	ENSG00000198797.7	57795	BRINP2	BRINP2	Q9C0B6
ENSG00000165732	ENSG00000165732.14	9188	DDX21	DDX21	Q9NR30
ENSG00000076351	ENSG00000076351.13	113235	SLC46A1	SLC46A1	Q96NT5
ENSG00000101251	ENSG00000101251.13	80343	SEL1L2	SEL1L2	Q5TEA6
